timestamp,open,high,low,close,volume
2026-03-23 00:00:00+00:00,38.36,39.55,36.78,37.37,1375203.485
2026-03-24 00:00:00+00:00,37.37,40.47,37.25,40.35,956989.91
2026-03-25 00:00:00+00:00,40.35,41.59,39.68,40.32,807436.976
2026-03-26 00:00:00+00:00,40.32,40.38,38.31,39.17,633326.509
2026-03-27 00:00:00+00:00,39.17,39.43,37.9,38.68,703132.138
2026-03-28 00:00:00+00:00,38.68,40.3,38.0,39.48,593337.28
2026-03-29 00:00:00+00:00,39.48,40.07,37.76,37.84,374582.729
2026-03-30 00:00:00+00:00,37.84,38.81,36.51,36.84,783761.464
2026-03-31 00:00:00+00:00,36.84,37.65,35.69,36.6,1048340.987
2026-04-01 00:00:00+00:00,36.6,37.8,35.87,36.03,712415.227
2026-04-02 00:00:00+00:00,36.03,36.29,34.47,35.2,1127175.003
2026-04-03 00:00:00+00:00,35.2,36.14,35.1,35.62,451691.436
2026-04-04 00:00:00+00:00,35.62,36.56,35.52,36.38,240001.811
2026-04-05 00:00:00+00:00,36.38,37.02,35.13,36.86,313677.592
2026-04-06 00:00:00+00:00,36.86,37.77,36.01,36.31,651123.905
2026-04-07 00:00:00+00:00,36.31,39.19,35.75,38.62,755160.559
2026-04-08 00:00:00+00:00,38.62,39.8,37.79,38.77,992567.325
2026-04-09 00:00:00+00:00,38.77,40.4,38.16,39.48,864449.205
2026-04-10 00:00:00+00:00,39.48,42.28,39.45,41.61,660507.702
2026-04-11 00:00:00+00:00,41.61,43.16,41.48,42.28,361533.844
2026-04-12 00:00:00+00:00,42.28,42.82,40.2,40.85,524303.462
2026-04-13 00:00:00+00:00,40.85,44.58,40.8,44.33,946687.735
2026-04-14 00:00:00+00:00,44.33,45.3,42.95,43.54,1140168.734
2026-04-15 00:00:00+00:00,43.54,45.43,43.1,44.65,1281643.277
2026-04-16 00:00:00+00:00,44.65,45.77,43.31,43.83,1027585.035
2026-04-17 00:00:00+00:00,43.83,45.55,43.15,44.64,923503.058
2026-04-18 00:00:00+00:00,44.64,45.45,43.76,43.81,551279.736
2026-04-19 00:00:00+00:00,43.81,43.96,40.47,40.7,805263.212
2026-04-20 00:00:00+00:00,40.7,41.8,40.55,40.72,866206.357
2026-04-21 00:00:00+00:00,40.72,41.39,38.9,39.75,1266855.943
2026-04-22 00:00:00+00:00,39.75,41.73,39.63,41.17,864517.696
2026-04-23 00:00:00+00:00,41.17,41.88,40.53,41.3,681941.778
2026-04-24 00:00:00+00:00,41.3,41.5,40.6,41.16,493753.497
2026-04-25 00:00:00+00:00,41.16,41.88,40.85,41.52,334816.725
2026-04-26 00:00:00+00:00,41.52,42.59,40.95,42.44,327923.549
2026-04-27 00:00:00+00:00,42.44,43.58,41.29,41.67,585832.427
2026-04-28 00:00:00+00:00,41.67,41.85,39.47,40.17,474592.579
2026-04-29 00:00:00+00:00,40.17,40.88,39.2,39.96,489128.835
2026-04-30 00:00:00+00:00,39.96,40.37,38.73,39.73,553493.898
2026-05-01 00:00:00+00:00,39.73,41.18,39.7,41.15,660978.418
2026-05-02 00:00:00+00:00,41.15,42.44,41.02,41.26,341681.054
2026-05-03 00:00:00+00:00,41.26,41.73,40.68,41.56,297763.931
2026-05-04 00:00:00+00:00,41.56,42.6,40.9,41.81,702328.94
2026-05-05 00:00:00+00:00,41.81,44.62,41.78,43.72,868485.29
2026-05-06 00:00:00+00:00,43.72,44.79,42.94,43.09,963678.034
2026-05-07 00:00:00+00:00,43.09,43.55,41.88,42.52,582666.291
2026-05-08 00:00:00+00:00,42.52,43.49,42.05,43.27,429021.665
2026-05-09 00:00:00+00:00,43.27,44.35,42.87,42.94,440192.609
2026-05-10 00:00:00+00:00,42.94,43.7,42.15,43.01,355248.387
2026-05-11 00:00:00+00:00,43.01,43.17,40.86,42.01,488426.36
2026-05-12 00:00:00+00:00,42.01,42.06,39.84,40.27,703355.452
2026-05-13 00:00:00+00:00,40.27,40.7,38.7,38.82,634762.548
2026-05-14 00:00:00+00:00,38.82,44.78,38.18,44.15,1510485.209
2026-05-15 00:00:00+00:00,44.15,47.0,42.77,44.21,2192739.968
2026-05-16 00:00:00+00:00,44.21,44.54,40.41,41.84,942035.272
2026-05-17 00:00:00+00:00,41.84,47.29,41.37,45.71,1530155.669
2026-05-18 00:00:00+00:00,45.71,47.96,44.25,47.75,1837502.178
2026-05-19 00:00:00+00:00,47.75,48.98,46.89,48.1,1305388.238
2026-05-20 00:00:00+00:00,48.1,54.82,47.13,54.78,2994598.439
2026-05-21 00:00:00+00:00,54.78,62.63,54.7,58.58,2753457.139
2026-05-22 00:00:00+00:00,58.58,61.98,54.36,54.61,3035043.999
2026-05-23 00:00:00+00:00,54.61,59.89,54.06,58.74,1695464.915
2026-05-24 00:00:00+00:00,58.74,64.68,58.69,62.83,2137191.407
2026-05-25 00:00:00+00:00,62.83,64.06,60.82,61.18,1140383.887
2026-05-26 00:00:00+00:00,61.18,64.79,58.62,59.59,2185047.55
2026-05-27 00:00:00+00:00,59.59,63.38,57.43,57.8,1742867.525
2026-05-28 00:00:00+00:00,57.8,62.18,56.37,61.56,2231665.018
2026-05-29 00:00:00+00:00,61.56,67.57,60.39,64.49,2978865.148
2026-05-30 00:00:00+00:00,64.49,68.68,64.05,68.36,1853958.818
2026-05-31 00:00:00+00:00,68.36,73.15,67.53,72.13,3260612.274
2026-06-01 00:00:00+00:00,72.13,75.79,70.43,73.6,3547916.342
2026-06-02 00:00:00+00:00,73.6,75.71,67.85,69.84,2351063.165
2026-06-03 00:00:00+00:00,69.84,75.6,68.52,74.57,2282471.015
2026-06-04 00:00:00+00:00,74.57,75.5,63.07,64.44,3517729.958
2026-06-05 00:00:00+00:00,64.44,66.01,56.67,59.76,2797429.319
2026-06-06 00:00:00+00:00,59.76,61.17,55.51,56.53,1241491.94
2026-06-07 00:00:00+00:00,56.53,60.45,56.09,59.73,1491068.366
2026-06-08 00:00:00+00:00,59.73,65.77,59.35,63.83,1856928.309
2026-06-09 00:00:00+00:00,63.83,64.03,57.35,57.81,3227706.693
2026-06-10 00:00:00+00:00,57.81,58.33,52.65,53.32,3328704.444
2026-06-11 00:00:00+00:00,53.32,59.62,52.85,58.98,3280349.318
2026-06-12 00:00:00+00:00,58.98,62.47,56.84,59.34,1194994.549
2026-06-13 00:00:00+00:00,59.34,60.9,57.28,60.71,844284.02
2026-06-14 00:00:00+00:00,60.71,64.14,59.59,63.94,1007670.571
2026-06-15 00:00:00+00:00,63.94,68.71,63.16,66.92,1194536.471
2026-06-16 00:00:00+00:00,66.92,76.98,66.38,73.62,1709778.475
2026-06-17 00:00:00+00:00,73.62,76.68,69.98,71.17,1728409.825
2026-06-18 00:00:00+00:00,71.17,73.71,66.52,68.32,1730640.846
2026-06-19 00:00:00+00:00,68.32,71.37,65.64,70.31,1391307.159
2026-06-20 00:00:00+00:00,70.31,71.46,68.47,70.77,831515.441
2026-06-21 00:00:00+00:00,70.77,70.91,66.63,66.98,737225.011
2026-06-22 00:00:00+00:00,66.98,68.98,65.3,67.17,250781.929
